playlist_id,track_id
"876","2728"
"403","5999"
"1775","4963"
"1641","1578"
"156","2350"
"1936","4828"
"405","5726"
"1758","589"
"369","2334"
"437","557"
"955","3056"
"1541","4734"
"262","1524"
"1303","1175"
"1175","6657"
"1177","851"
"393","3092"
"769","5086"
"329","4447"
"295","4654"
"597","5005"
"1189","713"
"847","3917"
"1241","4346"
"1150","1763"
"642","4955"
"330","6842"
"1134","2271"
"5","6087"
"479","2664"
"928","6537"
"269","6792"
"227","1988"
"1386","440"
"184","4245"
"1882","6054"
"1992","6719"
"1789","52"
"418","5592"
"385","2446"
"96","1087"
"973","4699"
"1581","5828"
"1919","1379"
"642","1812"
"441","5409"
"1237","3692"
"1702","5357"
"1897","1702"
"601","4868"
"1572","4297"
"1361","5970"
"1259","4641"
"1248","386"
"1920","4004"
"760","4142"
"1825","5120"
"1601","5965"
"889","5140"
"1698","4454"
"1962","1529"
"387","4098"
"531","1675"
"952","6650"
"61","4803"
"1467","6312"
"1404","1175"
"935","1207"
"1266","6677"
"1854","1766"
"412","4987"
"231","551"
"886","1432"
"1056","3626"
"683","2071"
"1963","6782"
"440","5924"
"1225","1252"
"1541","5969"
"1476","7247"
"1395","6168"
"736","5087"
"1752","4922"
"1974","6103"
"136","1723"
"518","5128"
"246","4541"
"1611","3283"
"1165","4813"
"802","7271"
"1433","2883"
"995","633"
"1188","4692"
"1570","4525"
"684","4166"
"834","5176"
"1156","1167"
"92","4489"
"1048","2773"
"1315","2682"
"818","3006"
"950","5145"
"1024","4845"
"1676","3114"
"1825","3461"
"16","2659"
"1990","4445"
"56","1392"
"647","3343"
"1834","1576"
"777","2544"
"309","1463"
"1168","4100"
"909","4974"
"712","2249"
"911","283"
"1322","2917"
"854","5841"
"1245","1693"
"419","6849"
"1308","1158"
"27","5682"
"826","4536"
"1931","4619"
"1128","4441"
"752","6212"
"1479","6964"
"366","4590"
"704","4349"
"871","1381"
"136","1641"
"1567","814"
"1305","5082"
"486","6599"
"1821","6992"
"396","6852"
"622","4118"
"430","4652"
"1294","3373"
"1400","5339"
"14","5723"
"117","5802"
"1749","6339"
"1185","4594"
"1831","5853"
"1189","635"
"852","1507"
"1779","3129"
"77","5373"
"1908","4435"
"1435","4046"
"654","1848"
"1780","7125"
"1343","594"
"1430","1014"
"1026","1379"
"1132","715"
"730","3619"
"1338","4435"
"555","453"
"817","3576"
"776","191"
"1963","1299"
"469","3534"
"1954","1334"
"1473","1279"
"243","2966"
"1402","3575"
"1933","100"
"1420","4064"
"1058","5435"
"1366","1377"
"609","2679"
"1713","4935"
"422","1868"
"131","5910"
"291","2639"
"1535","7188"
"4","147"
"91","7017"
"1493","2827"
"1149","1334"
"1168","4589"
"694","5710"
"1147","5123"
"133","6912"
"1281","234"
"445","1197"
"1835","188"
"1981","4107"
"807","1148"
"1629","1592"
"610","3418"
"1423","441"
"19","1988"
"853","3966"
"1781","2676"
"1350","948"
"500","4813"
"497","4234"
"1419","6982"
"551","1274"
"1291","2823"
"1116","2166"
"1660","5228"
"1777","5017"
"541","3753"
"1765","5720"
"639","960"
"1973","6861"
"1620","5300"
"1497","602"
"851","2356"
"1028","4581"
"542","3248"
"383","1150"
"1704","1515"
"982","6183"
"880","1224"
"802","3943"
"325","7184"
"553","6303"
"817","2440"
"1769","3075"
"1306","7061"
"1091","5599"
"1188","892"
"426","1713"
"521","4288"
"830","1813"
"1595","5740"
"932","519"
"431","4041"
"764","3793"
"1907","3405"
"90","6901"
"1665","833"
"969","920"
"175","4980"
"1901","6896"
"857","594"
"1293","4883"
"955","910"
"1049","6600"
"1002","2469"
"1406","5375"
"1630","1715"
"1339","4513"
"1062","2872"
"1176","5285"
"1696","1931"
"1987","6492"
"811","6188"
"234","2178"
"668","2594"
"1862","366"
"1922","2989"
"1913","927"
"1970","5846"
"783","4726"
"1737","3666"
"1594","2241"
"410","3833"
"556","4118"
"1810","3793"
"1348","3902"
"1614","1397"
"1425","3557"
"1436","6831"
"978","4565"
"514","7027"
"1808","4619"
"1653","5043"
"1664","898"
"578","4405"
"595","681"
"940","3205"
"1043","6549"
"924","1153"
"679","804"
"530","2025"
"1903","748"
"260","1318"
"647","3466"
"1066","1290"
"1220","6557"
"1801","5174"
"1203","433"
"700","5574"
"71","2172"
"71","47"
"198","4367"
"964","6322"
"573","5541"
"153","6978"
"1995","5553"
"1848","5366"
"834","3450"
"1944","2927"
"681","2302"
"43","6175"
"1458","3670"
"380","5800"
"277","5887"
"1121","1198"
"788","4261"
"1277","126"
"843","738"
"348","4049"
"1197","3262"
"1346","714"
"498","2370"
"1813","6182"
"1669","1689"
"1794","5004"
"359","106"
"6","490"
"822","720"
"960","7236"
"1468","1906"
"442","4273"
"810","1682"
"1795","6794"
"1622","4257"
"981","4023"
"1787","5494"
"172","1233"
"600","4650"
"1933","1174"
"294","1754"
"44","7100"
"909","3115"
"804","3880"
"356","206"
"1938","7293"
"652","6476"
"454","5872"
"354","3479"
"1668","2721"
"1301","6957"
"2","6238"
"61","4648"
"1540","7042"
"570","5642"
"1043","6755"
"1827","458"
"916","3817"
"347","3854"
"611","3046"
"775","3520"
"1460","2047"
"870","733"
"1953","993"
"1935","3678"
"1443","233"
"424","6072"
"76","2073"
"1718","1279"
"82","3655"
"559","4840"
"664","2393"
"1808","3859"
"113","3570"
"1186","2201"
"1009","1876"
"753","6548"
"693","6479"
"616","4893"
"238","77"
"1814","6497"
"1699","6725"
"1590","4198"
"268","2945"
"1579","5284"
"1590","5255"
"1879","5646"
"1506","3000"
"680","294"
"1991","2934"
"1910","5830"
"1814","310"
"1565","4556"
"1103","230"
"1161","735"
"1796","3520"
"106","6782"
"1969","626"
"783","4284"
"448","4434"
"1297","6128"
"725","4791"
"559","5093"
"354","686"
"167","3288"
"385","2958"
"1866","76"
"1286","1867"
"1024","7255"
"1942","1854"
"1406","6112"
"841","1797"
"166","479"
"898","894"
"926","6496"
"736","689"
"1909","107"
"151","4002"
"171","4651"
"303","3"
"1348","5221"
"572","3912"
"211","148"
"1174","4333"
"1341","5926"
"826","1312"
"400","1801"
"1270","1365"
"810","5278"
"1674","360"
"632","215"
"1055","4509"
"1278","147"
"1059","1319"
"1674","5178"
"1336","2902"
"758","4884"
"954","3506"
"1950","2870"
"47","2014"
"476","502"
"1528","2819"
"1797","785"
"937","3832"
"1687","6259"
"235","7217"
"883","6840"
"1232","1838"
"1534","3766"
"996","5243"
"930","35"
"615","6862"
"1955","5124"
"1648","6317"
"157","4019"
"1542","5627"
"458","1264"
"1479","3768"
"1886","6561"
"20","1736"
"1009","4250"
"1673","4031"
"95","4986"
"537","1428"
"840","4887"
"1420","367"
"711","6349"
"1763","5422"
"698","276"
"1115","5455"
"36","989"
"1432","3434"
"262","2232"
"116","5554"
"1308","1653"
"21","6101"
"73","1455"
"1398","3670"
"1194","2027"
"1101","1329"
"474","4543"
"632","5244"
"1314","1147"
"1520","2265"
"1259","2730"
"593","3311"
"1559","645"
"1534","111"
"1426","4069"
"966","1739"
"1092","4014"
"141","4377"
"364","4111"
"1544","1928"
"1519","2440"
"786","3331"
"1202","4754"
"57","5732"
"257","6948"
"539","2708"
"1275","1251"
"835","7075"
"541","7201"
"1756","1051"
"508","6252"
"450","7134"
"880","2471"
"1324","2444"
"182","2476"
"1919","6261"
"964","5474"
"306","3624"
"890","3352"
"1873","2887"
"1708","7088"
"193","3348"
"1774","5270"
"1109","4056"
"1289","3750"
"343","6056"
"1162","6684"
"880","7036"
"1582","1712"
"1916","6318"
"1217","1725"
"701","4752"
"1529","4761"
"1741","2307"
"1598","3478"
"524","964"
"228","5396"
"608","580"
"642","420"
"1885","4950"
"1427","4230"
"433","4499"
"858","1237"
"178","2759"
"1095","298"
"1056","729"
"765","1956"
"885","1715"
"1557","4231"
"1180","2387"
"1011","5699"
"1295","405"
"1055","6648"
"207","4001"
"865","3830"
"1677","4739"
"1862","2031"
"1454","3705"
"138","2177"
"1126","4064"
"1005","2867"
"562","1325"
"525","3085"
"1906","2354"
"644","596"
"572","2613"
"598","3492"
"810","5288"
"405","3435"
"1097","6827"
"949","2816"
"738","6278"
"890","992"
"1704","725"
"817","3264"
"243","16"
"286","384"
"1909","7189"
"1587","4159"
"1140","1280"
"751","2620"
"1040","3897"
"993","4750"
"49","1602"
"1461","5342"
"195","6110"
"510","3106"
"1175","2976"
"1883","4663"
"1508","3297"
"1150","556"
"1636","6449"
"1680","2409"
"23","6671"
"1534","2011"
"1499","2159"
"1840","3239"
"701","2677"
"1551","6012"
"1307","3290"
"1736","6704"
"1398","5731"
"185","3165"
"1697","1766"
"1755","4177"
"240","6472"
"701","325"
"231","5811"
"736","3425"
"743","6361"
"171","1167"
"1290","736"
"936","6758"
"935","994"
"1967","1691"
"1203","2288"
"548","5082"
"1040","655"
"1836","2260"
"477","5366"
"1854","4476"
"535","3115"
"1412","614"
"1780","6929"
"1594","5462"
"904","5225"
"1080","3209"
"47","2112"
"990","2934"
"1573","5745"
"1474","7234"
"1450","751"
"1190","4836"
"375","3060"
"1575","1791"
"585","370"
"745","2762"
"1232","6581"
"1146","2992"
"1730","1394"
"645","6436"
"832","3081"
"1995","5249"
"1248","550"
"356","7073"
"790","6998"
"1770","4107"
"327","3641"
"1641","2045"
"1845","2868"
"1339","1591"
"814","1751"
"1606","3190"
"1326","6928"
"1310","4530"
"1713","2810"
"846","5555"
"1452","5450"
"546","6066"
"541","5406"
"1869","385"
"86","1644"
"71","4122"
"504","137"
"707","4884"
"665","7040"
"398","440"
"902","2224"
"1430","1143"
"359","7217"
"476","2617"
"868","3373"
"242","5293"
"471","2142"
"843","3167"
"1672","5936"
"1392","2263"
"769","7058"
"1499","400"
"1618","5212"
"293","7043"
"304","763"
"336","1948"
"428","3678"
"1581","649"
"1859","3263"
"736","1648"
"810","299"
"1492","775"
"1123","3742"
"709","6111"
"548","4493"
"829","6461"
"1732","1067"
"787","893"
"748","4079"
"1379","6587"
"1935","4590"
"1236","1575"
"1753","1316"
"546","2133"
"1798","132"
"772","5550"
"199","3771"
"108","7137"
"1540","454"
"660","3128"
"156","2373"
"135","6449"
"1305","5716"
"1226","3354"
"1533","2213"
"984","6143"
"1161","2716"
"1076","6536"
"423","6324"
"1536","5114"
"1232","2143"
"795","6734"
"507","6208"
"432","138"
"727","590"
"842","896"
"557","1853"
"40","4314"
"1232","4986"
"641","4926"
"1407","6501"
"885","6605"
"1181","6107"
"322","1545"
"308","6695"
"1082","4180"
"1490","6337"
"1164","7165"
"783","1355"
"688","2637"
"1060","3145"
"1122","6955"
"533","3363"
"451","4924"
"378","862"
"225","4588"
"433","2427"
"1642","5273"
"614","6698"
"1203","4227"
"946","3215"
"1452","3586"
"730","7264"
"470","6648"
"1862","4793"
"339","61"
"1557","3766"
"1539","694"
"858","1490"
"834","4847"
"1368","6557"
"203","4833"
"78","3378"
"823","6261"
"441","260"
"1087","1394"
"1936","3895"
"517","4907"
"1024","6466"
"310","4234"
"1919","956"
"745","5892"
"1205","5068"
"1379","7007"
"399","7220"
"1670","2694"
"1204","2931"
"1891","1628"
"734","6005"
"1961","4753"
"1455","1983"
"1549","6535"
"224","6930"
"648","2041"
"1029","4828"
"1518","5720"
"735","5161"
"964","489"
"1871","5374"
"615","5467"
"1500","5928"
"1588","6879"
"1596","1084"
"6","7130"
"1404","6308"
"158","4912"
"86","2446"
"1886","1205"
"1985","2588"
"1454","6257"
"1697","4641"
"1110","1541"
"290","6919"
"1277","954"
"1606","1263"
"436","171"
"422","3875"
"658","6632"
"1863","6860"
"1473","2972"
"235","6069"
"1085","393"
"953","3243"
"1499","3180"
"1962","3951"
"1531","6562"
"400","1877"
"1532","2033"
"1787","2344"
"719","5816"
"180","1340"
"1156","4735"
"1192","3628"
"115","6312"
"483","6613"
"1712","2869"
"951","4949"
"1023","4091"
"432","4364"
"1426","1073"
"994","5360"
"798","3850"
"1979","4266"
"1068","2337"
"771","3960"
"719","7069"
"1082","6573"
"385","4873"
"161","1714"
"692","3772"
"667","2983"
"1249","2589"
"1908","2426"
"190","405"
"1098","6816"
"1600","3218"
"1649","5695"
"1796","2032"
"543","1948"
"344","6612"
"718","4299"
"259","5382"
"1258","3124"
"746","4523"
"1282","2740"
"1488","1283"
"1818","6482"
"358","3735"
"628","6799"
"1621","5680"
"1832","2398"
"1384","6872"
"1484","3389"
"1313","4657"
"956","866"
"1719","7200"
"1424","3170"
"1760","6376"
"1341","4108"
"294","1526"
"418","6553"
"1385","1757"
"1847","5601"
"1862","4514"
"1625","353"
"652","1082"
"981","5223"
"832","4938"
"892","2527"
"473","4839"
"883","751"
"1830","1443"
"1239","679"
"56","5525"
"1725","3"
"1546","6531"
"1606","3751"
"304","4295"
"1666","4906"
"515","3462"
"104","1981"
"451","4057"
"1599","6206"
"1341","734"
"706","5565"
"1858","3032"
"1570","4287"
"794","3403"
"1132","5614"
"484","3436"
"995","3154"
"793","6684"
"486","5323"
"357","4177"
"1715","3219"
"1252","4880"
"1147","6436"
"76","4903"
"392","3662"
"4","4215"
"358","2197"
"636","2144"
"299","3245"
"658","6745"
"1850","5027"
"505","4887"
"384","2738"
"1503","245"
"814","6516"
"1159","4776"
"508","5286"
"1563","6806"
"929","6537"
"1000","3847"
"34","3320"
"1173","5714"
"955","7099"
"394","5347"
"1540","6903"
"1363","6895"
"1883","2318"
"260","2215"
"1870","5134"
"1895","1257"
"1449","1663"
"1988","1036"
"1639","2101"
"1386","2880"
"532","4551"
"391","2355"
"1648","3769"
"1921","4615"
"1919","5033"
"25","890"
"559","3744"
"1496","6633"
"1641","2598"
"1446","467"
"421","5369"
"304","1556"
"52","1603"
"1385","6795"
"1301","2873"
"556","4451"
"973","3665"
"1520","4725"
"58","860"
"1692","6884"
"1603","4636"
"1451","7100"
"884","5774"
"1738","2543"
"1880","3947"
"1289","3539"
"1136","4605"
"701","5639"
"378","3360"
"549","2776"
"904","3586"
"1814","2297"
"1125","6610"
"760","6101"
"251","1050"
"1024","3170"
"1910","3756"
"1508","6950"
"1335","4111"
"1134","3853"
"1277","5417"
"221","4348"
"395","4754"
"859","6341"
"497","919"
"629","3259"
"1095","4463"
"1713","3499"
"387","4803"
"1875","6664"
"272","551"
"220","4474"
"1560","3209"
"327","3208"
"600","3198"
"51","356"
"604","5893"
"1345","1455"
"74","1336"
"678","5591"
"1420","849"
"865","4538"
"794","5705"
"209","1136"
"1089","3363"
"1498","1751"
"521","5366"
"1314","1228"
"1225","1563"
"764","1239"
"1571","1345"
"1850","6348"
"126","1142"
"99","4240"
"46","6769"
"483","1819"
"150","3498"
"1913","7156"
"538","2965"
"728","4931"
"1959","3106"
"504","3333"
"977","4841"
"416","5002"
"1054","1248"
"1989","2705"
"1591","2771"
"322","289"
"853","1813"
"453","3390"
"1046","6675"
"1226","2560"
"1506","314"
"1197","2295"
"427","6112"
"143","7171"
"466","469"
"1438","4613"
"1567","4165"
"1926","904"
"206","2090"
"1451","158"
"652","860"
"445","3481"
"1894","6488"
"647","5802"
"1469","1915"
"742","6328"
"449","4551"
"1024","3216"
"82","7184"
"1248","5887"
"608","2846"
"1733","2399"
"834","1650"
"1128","912"
"1485","4477"
"1787","6409"
"957","6267"
"1555","2698"
"1451","3114"
"948","1918"
"1735","1779"
"333","5875"
"1335","6483"
"1677","109"
"1385","4813"
"1858","6623"
"236","1115"
"1557","930"
"941","2690"
"833","6577"
"1731","2800"
"1690","5172"
"1692","6954"
"640","2389"
"649","2430"
"1533","97"
"1102","6730"
"4","6993"
"790","1626"
"327","3872"
"520","2814"
"1419","2005"
"49","3575"
"626","4886"
"1130","1937"
"1787","1391"
"983","731"
"1094","1156"
"1628","234"
"1773","1229"
"1142","565"
"843","4136"
"240","2143"
"1918","6889"
"1939","3129"
"940","2853"
"904","3851"
"1415","6583"
"302","3670"
"1497","511"
"100","6990"
"224","3090"
"247","422"
"383","1068"
"1162","1511"
"460","5251"
"1129","6835"
"1034","6073"
"1592","4296"
"1635","7215"
"319","5866"
"1468","5092"
"1883","1079"
"832","4053"
"707","3583"
"128","1397"
"65","5572"
"832","5590"
"1264","1935"
"813","7101"
"1958","5169"
"927","363"
"187","6775"
"959","3264"
"1467","3973"
"627","6695"
"89","1243"
"344","68"
"1858","2415"
"36","3570"
"744","826"
"1051","1758"
"410","2568"
"1991","4760"
"424","1523"
"20","3785"
"60","2906"
"140","4766"
"1183","3812"
"219","5709"
"1541","3810"
"516","6617"
"1638","2311"
"260","5830"
"911","5474"
"1197","2220"
"428","3369"
"1151","3002"
"1543","3474"
"57","4322"
"1137","3561"
"1237","4581"
"768","7005"
"800","3168"
"13","7037"
"395","5329"
"1779","3305"
"317","3564"
"1954","3039"
"1678","5878"
"1667","650"
"1111","4207"
"1123","2168"
"422","6367"
"1305","903"
"694","3341"
"900","5597"
"185","824"
"472","1230"
"464","1233"
"11","5971"
"152","2796"
"118","7017"
"1455","3763"
"77","1632"
"909","1005"
"1618","3406"
"743","314"
"485","815"
"1506","1307"
"614","675"
"1292","7206"
"1547","1982"
"399","5915"
"1773","3172"
"861","5414"
"188","1583"
"1947","5006"
"833","3106"
"854","5279"
"903","141"
"286","7177"
"448","4227"
"1791","2236"
"466","86"
"1662","4629"
"1163","6621"
"107","5677"
"426","4254"
"11","677"
"1398","3252"
"106","3866"
"650","7105"
"1716","2008"
"328","2481"
"93","4200"
"1059","2448"
"1886","574"
"4","4290"
"1762","5779"
"967","721"
"1374","7134"
"914","3448"
"1173","170"
"1490","2135"
"748","5616"
"658","833"
"584","2081"
"1979","7112"
"254","3217"
"1903","4900"
"1587","5994"
"1942","7024"
"867","1866"
"1877","4421"
"1588","4899"
"1398","1858"
"1943","6355"
"367","4987"
"1507","699"
"159","3472"
"1347","3988"
"1372","2132"
"948","3306"
"898","5754"
"1374","4920"
"1077","2709"
"393","43"
"1994","6655"
"891","3253"
"246","1335"
"1944","4906"
"1378","5523"
"1715","855"
"1149","1606"
"1674","3116"
"344","6644"
"310","6647"
"690","2155"
"1353","4710"
"385","2709"
"455","105"
"847","1225"
"1060","2758"
"543","6971"
"1366","3784"
"779","1435"
"61","7043"
"426","608"
"989","3741"
"1945","5288"
"1320","2260"
"876","2558"
"784","5206"
"1032","7177"
"864","1484"
"743","2587"
"1402","2737"
"948","1854"
"1192","3960"
"1764","813"
"479","2490"
"475","4881"
"330","4083"
"1077","2434"
"1003","3896"
"1555","255"
"1143","2990"
"1750","1944"
"1785","3056"
"1545","675"
"552","5781"
"694","3300"
"1481","5644"
"1742","7284"
"1894","6726"
"1165","5963"
"1291","3981"
"136","5681"
"1165","4124"
"441","3594"
"662","6192"
"902","2173"
"665","4615"
"1048","250"
"1246","4828"
"140","5481"
"605","5805"
"1919","7066"
"1504","1113"
"992","5617"
"1354","2793"
"1324","2839"
"341","7077"
"1856","5373"
"1006","4981"
"1319","5576"
"1123","4416"
"1663","1531"
"1369","495"
"207","1022"
"953","6994"
"452","6907"
"1859","5933"
"1698","2577"
"803","4996"
"1975","867"
"831","1297"
"610","6434"
"772","2460"
"866","5725"
"1927","4505"
"1316","4008"
"1101","6115"
"990","519"
"1731","412"
"523","6958"
"1986","6729"
"1541","3285"
"866","812"
"59","3707"
"1066","1753"
"874","5527"
"950","181"
"1774","1141"
"1944","4509"
"878","7135"
"646","2025"
"362","150"
"1130","7021"
"1715","3923"
"1873","6030"
"1272","2374"
"253","6606"
"210","1075"
"538","5727"
"1724","3730"
"1055","6020"
"1599","4225"
"480","5147"
"1504","6063"
"222","2110"
"1877","6200"
"631","7267"
"775","7000"
"1689","5508"
"532","3579"
"1689","1457"
"668","3984"
"1151","7169"
"1029","4315"
"1819","1527"
"1554","123"
"209","6713"
"1939","66"
"1619","3930"
"485","2069"
"858","258"
"1856","4217"
"1565","7045"
"1990","4593"
"1985","7138"
"1260","4388"
"1416","344"
"650","910"
"844","262"
"478","422"
"892","5718"
"1701","60"
"212","2844"
"1798","785"
"210","6454"
"1447","1526"
"1325","4342"
"12","1174"
"1365","4737"
"761","1841"
"896","5489"
"80","401"
"1825","5685"
"1327","1484"
"1640","6689"
"1037","6882"
"212","6490"
"1551","1962"
"645","3721"
"1475","1103"
"731","2196"
"1179","3357"
"1358","530"
"1987","428"
"1086","1280"
"1571","4461"
"1593","6188"
"1955","2861"
"373","623"
"1990","1234"
"70","4199"
"380","6927"
"1922","6819"
"1225","3761"
"1941","1620"
"1811","6552"
"237","2294"
"434","4455"
"1832","665"
"855","7015"
"1734","1129"
"728","4723"
"703","3367"
"1668","3452"
"896","1681"
"345","297"
"600","1550"
"420","6799"
"60","6823"
"1946","3692"
"789","3240"
"1787","5229"
"309","1573"
"165","2901"
"1559","5578"
"320","5248"
"1423","3439"
"1764","3086"
"360","5528"
"1006","4075"
"185","5179"
"1080","5147"
"1773","6243"
"956","3011"
"221","2570"
"1454","4550"
"132","5829"
"453","4603"
"1135","5058"
"1588","2849"
"725","6855"
"1944","57"
"1215","1388"
"1417","6174"
"320","1755"
"1851","199"
"1241","6070"
"174","4848"
"865","2392"
"933","3134"
"1215","7114"
"854","3487"
"697","2974"
"1196","5515"
"1730","7108"
"843","3591"
"129","4859"
"1418","2663"
"1620","3301"
"1278","6560"
"1412","5431"
"1881","4721"
"569","1952"
"777","169"
"1336","3815"
"856","4751"
"953","4498"
"665","207"
"126","1117"
"532","4138"
"1106","610"
"690","2257"
"1402","1274"
"1288","1482"
"115","7053"
"504","4125"
"963","3313"
"1430","5106"
"232","6271"
"1856","1722"
"1099","1585"
"1091","2951"
"80","4835"
"780","1987"
"398","1833"
"1982","2341"
"555","1238"
"1926","2634"
"491","6153"
"1768","5907"
"753","3179"
"438","2488"
"1052","5635"
"870","2254"
"477","5130"
"1324","3382"
"1223","6186"
"1276","2391"
"1762","2888"
"1591","1475"
"1718","3829"
"549","2556"
"1267","4109"
"799","2534"
"451","4331"
"117","1101"
"686","4039"
"1093","2941"
"1418","4977"
"866","5328"
"1951","1526"
"1802","1913"
"1583","6165"
"1876","7007"
"173","3973"
"507","4070"
"1281","3422"
"33","1619"
"449","944"
"674","6032"
"433","5829"
"1278","7206"
"1580","3207"
"358","5103"
"1500","2443"
"736","5031"
"1720","771"
"432","3862"
"1659","4195"
"1899","2718"
"1593","4056"
"1312","2724"
"1180","2640"
"403","601"
"1109","3541"
"1530","7043"
"1648","314"
"984","4362"
"1799","4295"
"888","1489"
"1303","1730"
"135","4315"
"721","5196"
"652","2459"
"1617","5849"
"1527","251"
"74","495"
"602","4056"
"649","312"
"1297","5691"
"1369","2757"
"1418","5231"
"1349","780"
"769","1834"
"621","2130"
"561","6719"
"1912","1522"
"705","6157"
"305","4032"
"585","1376"
"964","4066"
"573","2343"
"382","6250"
"1773","1726"
"1910","1436"
"153","6802"
"797","2716"
"1975","5691"
"1327","4536"
"635","3573"
"1383","2277"
"1912","5355"
"500","4693"
"1085","622"
"670","1628"
"600","2276"
"1295","5773"
"1029","5293"
"479","5218"
"963","5977"
"1786","950"
"1073","6081"
"900","3665"
"815","5519"
"623","2161"
"639","2230"
"307","4641"
"365","2697"
"633","6622"
"685","468"
"109","4662"
"275","405"
"1856","3033"
"1407","2690"
"954","858"
"1528","3475"
"1067","4790"
"1651","2416"
"1902","2881"
"1816","6948"
"268","4843"
"590","7138"
"92","842"
"195","5404"
"445","321"
"494","1548"
"1992","2543"
"159","1545"
"1300","2116"
"522","2077"
"1958","6182"
"791","2119"
"1265","232"
"1131","1325"
"39","2071"
"1521","3066"
"421","1233"
"736","395"
"304","1599"
"1151","860"
"1022","6242"
"1292","6971"
"665","5670"
"1103","6750"
"646","2689"
"600","5646"
"246","3394"
"1808","5031"
"1932","746"
"383","2780"
"1373","5148"
"1687","3105"
"759","2912"
"841","1430"
"1629","3619"
"1689","1299"
"399","4788"
"1856","2278"
"1906","2837"
"630","2987"
"1505","6884"
"1051","1851"
"486","1519"
"889","1019"
"1865","1841"
"1630","4255"
"1296","776"
"1898","5071"
"624","5301"
"1305","1334"
"1714","5413"
"335","4205"
"647","6684"
"1668","2166"
"1456","4176"
"246","5439"
"1536","1540"
"1798","4956"
"1417","1794"
"1030","6034"
"1252","6880"
"694","4977"
"831","7192"
"431","4006"
"1139","7290"
"586","865"
"983","2854"
"1988","4516"
"1474","6499"
"1604","669"
"1420","3905"
"91","907"
"245","1281"
"1259","5123"
"1464","7171"
"907","3849"
"1946","6636"
"254","6046"
"1458","5085"
"1536","3416"
"1775","1126"
"941","2110"
"58","4350"
"642","1785"
"523","1609"
"1137","5100"
"1397","871"
"1820","4907"
"1899","2734"
"1119","418"
"1189","4099"
"1197","5718"
"1574","842"
"703","6947"
"1562","650"
"135","4061"
"255","3888"
"949","4760"
"785","3758"
"1580","3169"
"1709","1604"
"1746","1363"
"1454","5444"
"768","6550"
"964","1313"
"775","3401"
"1366","4732"
"44","6811"
"526","6347"
"1237","622"
"70","3401"
"521","111"
"1690","3228"
"330","1483"
"1012","828"
"1393","2337"
"1797","6083"
"1210","1262"
"747","7107"
"519","5287"
"1552","390"
"1063","3355"
"933","6756"
"1184","7120"
"698","3593"
"581","1261"
"1000","2942"
"1066","5587"
"401","5290"
"1568","6299"
"340","2217"
"826","4134"
"447","897"
"1478","5837"
"1158","7013"
"341","6405"
"779","5989"
"1337","4089"
"1011","331"
"1284","5994"
"1896","5439"
"1336","267"
"1380","2759"
"1756","5841"
"330","590"
"1408","6496"
"448","2888"
"111","1625"
"1080","6382"
"1964","675"
"1379","491"
"1710","6293"
"1074","4028"
"1829","325"
"647","913"
"1732","4186"
"1872","1658"
"1867","6357"
"479","1741"
"888","4924"
"190","1355"
"1432","1942"
"409","45"
"651","3852"
"1126","5425"
"605","6169"
"1725","6452"
"1956","6886"
"550","348"
"569","6027"
"1382","1837"
"1488","4425"
"1471","3"
"905","1085"
"1765","108"
"822","7168"
"814","3281"
"1820","2830"
"996","1208"
"1413","7193"
"1094","1397"
"670","5451"
"1508","6555"
"839","5921"
"803","2224"
"1390","6089"
"592","2496"
"656","2717"
"1459","5145"
"826","3288"
"1034","4416"
"392","2027"
"782","6589"
"1056","3859"
"345","5055"
"548","2521"
"318","4685"
"1318","7118"
"861","4564"
"131","2571"
"1473","2926"
"1279","6261"
"219","211"
"851","343"
"1154","752"
"341","5421"
"1172","4911"
"236","5461"
"1221","6590"
"407","980"
"951","1012"
"1115","217"
"1475","2603"
"329","6584"
"1154","3607"
"807","3745"
"1242","614"
"448","5049"
"902","5633"
"713","4891"
"892","1927"
"1421","2585"
"767","3107"
"492","4928"
"1450","4285"
"1518","6756"
"10","3574"
"563","3923"
"580","3908"
"28","4214"
"1339","6966"
"1636","3936"
"1792","6864"
"1224","5887"
"28","3757"
"1673","3798"
"1337","433"
"454","3245"
"498","5609"
"147","1318"
"1714","6086"
"1588","4538"
"1632","2609"
"1693","6554"
"218","847"
"414","2908"
"680","4555"
"449","4352"
"1672","2785"
"60","3333"
"976","1081"
"104","3550"
"1639","4971"
"816","4557"
"756","94"
"321","1364"
"1116","1875"
"884","6494"
"695","4216"
"1791","663"
"1298","2704"
"823","1505"
"1984","6370"
"210","200"
"1276","6766"
"1887","601"
"1027","2282"
"9","3430"
"1791","1560"
"126","4789"
"1222","2749"
"1588","6493"
"1040","7090"
"1071","7260"
"1237","899"
"1889","5037"
"661","4970"
"1250","1425"
"1971","383"
"542","4458"
"696","4822"
"1429","765"
"638","5355"
"1246","3266"
"241","4026"
"768","6078"
"55","5511"
"831","446"
"363","6619"
"1899","7024"
"1175","5157"
"1747","5344"
"1876","2683"
"150","3945"
"1057","2730"
"382","6345"
"220","2597"
"364","825"
"742","6347"
"267","6525"
"833","4980"
"845","3188"
"1176","4947"
"364","320"
"1056","4509"
"1574","2188"
"1555","3786"
"1165","2796"
"1911","1932"
"1294","2580"
"1266","991"
"1160","1566"
"1480","2426"
